,,Search Results (2016-03-14),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Tag Number,Product,Zone,Inbound Account,Inbound Load Date,Inbound Gross Weight,Inbound Tare,Inbound Net Weight,Inbound Price Per LB,Inbound Price,Inbound Unit Count,Inbound Price Per Unit,Outbound Account,Outbound Load Date,Outbound Gross Weight,Outbound Tare,Outbound Net Weight,Outbound Price Per LB,Outbound Price,Outbound Unit Count,Outbound Price Per Unit,Comments
,,,,,,,,,,,,,,,,,,,,,,
,21620160136,Steel ,,PRC Industries,"February 16, 2016",602,45,557,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",602,45,557,0.03,16.71,,,
,21620160124,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",775,70,705,,0,,,eAsset Solutions,"February 15, 2016",775,70,705,,0,,,
,21620160137,Steel,,PRC Industries,"February 16, 2016",379,40,339,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",379,40,339,0.03,10.17,,,
,21620160138,Steel ,,PRC Industries,"February 16, 2016",393,35,358,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",393,35,358,0.03,10.74,,,
,21620160139,Steel ,,PRC Industries,"February 16, 2016",722,35,687,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",722,35,687,0.03,20.61,,,
,21620160141,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",810,65,745,,0,,,eAsset Solutions,"February 15, 2016",810,65,745,,0,,,
,21620160140,Steel ,,PRC Industries,"February 16, 2016",556,40,516,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",556,40,516,0.03,15.48,,,
,21620160143,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1786,35,1751,,0,,,eAsset Solutions,"February 15, 2016",1786,35,1751,,0,,,
,21620160142,Steel ,,PRC Industries,"February 16, 2016",861,40,821,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",861,40,821,0.03,24.63,,,
,21620160144,Steel,,PRC Industries,"February 16, 2016",406,35,371,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",406,35,371,0.03,11.13,,,
,21620160145,Steel ,,PRC Industries,"February 16, 2016",398,45,353,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",398,45,353,0.03,10.59,,,
,21620160146,Steel ,,PRC Industries,"February 16, 2016",378,35,343,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",378,35,343,0.03,10.29,,,
,21620160147,Steel ,,PRC Industries,"February 16, 2016",400,35,365,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",400,35,365,0.03,10.95,,,
,21620160149,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",252,35,217,,0,,,eAsset Solutions,"February 15, 2016",252,35,217,,0,,,
,21620160150,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",647,65,582,,0,,,eAsset Solutions,"February 15, 2016",647,65,582,,0,,,
,21620160148,Steel ,,PRC Industries,"February 16, 2016",206,55,151,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",206,55,151,0.03,4.53,,,
,21620160151,Irony Aluminum,,PRC Industries,"February 16, 2016",357,55,302,0.01,3.02,,,L. Gordon Iron & Metal,"February 22, 2016",357,55,302,0.2,60.4,,,
,21620160152,Steel ,,PRC Industries,"February 16, 2016",390,35,355,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",390,35,355,0.03,10.65,,,
,21620160153,Irony Aluminum,,PRC Industries,"February 16, 2016",353,55,298,0.01,2.98,,,L. Gordon Iron & Metal,"February 22, 2016",353,55,298,0.2,59.6,,,
,21620160154,Steel ,,PRC Industries,"February 16, 2016",613,40,573,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",613,40,573,0.03,17.19,,,
,21620160155,Steel ,,PRC Industries,"February 16, 2016",400,45,355,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",400,45,355,0.03,10.65,,,
,21620160156,Steel ,,PRC Industries,"February 16, 2016",385,40,345,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",385,40,345,0.03,10.35,,,
,21620160157,Steel ,,PRC Industries,"February 16, 2016",172,35,137,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",172,35,137,0.03,4.11,,,
,21620160158,Steel ,,PRC Industries,"February 16, 2016",386,45,341,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",386,45,341,0.03,10.23,,,
,21620160159,Steel ,,PRC Industries,"February 16, 2016",402,45,357,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",402,45,357,0.03,10.71,,,
,21620160160,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",2162,35,2127,,0,,,eAsset Solutions,"February 15, 2016",2162,35,2127,,0,,,
,21620160161,Steel ,,PRC Industries,"February 16, 2016",392,65,327,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",392,65,327,0.03,9.81,,,
,21620160162,Steel ,,PRC Industries,"February 16, 2016",205,65,140,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",205,65,140,0.03,4.2,,,
,21620160163,Steel ,,PRC Industries,"February 16, 2016",387,65,322,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",387,65,322,0.03,9.66,,,
,21620160165,Steel ,,PRC Industries,"February 16, 2016",531,65,466,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",531,65,466,0.03,13.98,,,
,21620160164,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1336,60,1276,,0,,,eAsset Solutions,"February 15, 2016",1336,60,1276,,0,,,
,21620160167,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",616,60,556,,0,,,eAsset Solutions,"February 15, 2016",616,60,556,,0,,,
,21620160166,Steel ,,PRC Industries,"February 16, 2016",201,55,146,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",201,55,146,0.03,4.38,,,
,21620160168,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",523,65,458,,0,,,eAsset Solutions,"February 15, 2016",523,65,458,,0,,,
,21620160169,Steel ,,PRC Industries,"February 16, 2016",397,45,352,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",397,45,352,0.03,10.56,,,
,21620160170,Steel ,,PRC Industries,"February 16, 2016",392,45,347,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",392,45,347,0.03,10.41,,,
,21620160171,Steel ,,PRC Industries,"February 16, 2016",237,85,152,0,0,,,L. Gordon Iron & Metal,"February 17, 2016",237,85,152,0.03,4.56,,,
,21620160172,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1520,35,1485,,0,,,eAsset Solutions,"February 15, 2016",1520,35,1485,,0,,,
,21620160173,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",529,35,494,,0,,,eAsset Solutions,"February 15, 2016",529,35,494,,0,,,
,21620160174,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",724,65,659,,0,,,eAsset Solutions,"February 15, 2016",724,65,659,,0,,,
,21620160175,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",486,35,451,,0,,,eAsset Solutions,"February 15, 2016",486,35,451,,0,,,
,21620160176,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",475,65,410,,0,,,eAsset Solutions,"February 15, 2016",475,65,410,,0,,,
,21620160177,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1283,35,1248,,0,,,eAsset Solutions,"February 15, 2016",1283,35,1248,,0,,,
,21620160178,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",537,65,472,-0.06,-28.32,,,L. Gordon Iron & Metal,"February 17, 2016",537,65,472,0,0,,,
,21620160179,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",624,70,554,-0.06,-33.24,,,L. Gordon Iron & Metal,"February 17, 2016",624,70,554,0,0,,,
,21620160180,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",813,60,753,,0,,,eAsset Solutions,"February 15, 2016",813,60,753,,0,,,
,21620160181,CRT TVs,,Goodwill NWNC,"February 16, 2016",907,65,842,-0.25,-210.5,,,CompuPoint,"February 22, 2016",904,65,839,0.12,100.68,,,
,21620160182,LCD Monitors,,Goodwill NWNC,"February 16, 2016",610,65,545,0.05,27.25,,,Smart Metals Recycling,"February 18, 2016",610,65,545,,0,,,"20-19 "" 8-17"" 3-15"""
,21620160183,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",513,65,448,-0.06,-26.88,,,L. Gordon Iron & Metal,"February 17, 2016",513,65,448,0,0,,,
,21620160185,Computer Towers (Incomplete),,Goodwill NWNC,"February 16, 2016",1617,45,1572,0.1,157.2,,,GEEP Global Durham,"February 19, 2016",1615,45,1570,0.29,455.3,,,
,21620160186,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",489,65,424,-0.06,-25.44,,,L. Gordon Iron & Metal,"February 17, 2016",489,65,424,0,0,,,
,21620160184,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",725,60,665,,0,,,eAsset Solutions,"February 15, 2016",725,60,665,,0,,,
,21620160188,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",559,65,494,-0.06,-29.64,,,L. Gordon Iron & Metal,"February 17, 2016",559,65,494,0,0,,,
,21620160187,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1360,35,1325,,0,,,eAsset Solutions,"February 15, 2016",1360,35,1325,,0,,,
,21620160189,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",520,85,435,-0.06,-26.1,,,L. Gordon Iron & Metal,"February 17, 2016",520,85,435,0,0,,,
,21620160190,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",601,80,521,-0.06,-31.26,,,L. Gordon Iron & Metal,"February 17, 2016",601,80,521,0,0,,,
,21620160191,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",814,35,779,,0,,,eAsset Solutions,"February 15, 2016",814,35,779,,0,,,
,21620160192,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",484,70,414,-0.06,-24.84,,,L. Gordon Iron & Metal,"February 17, 2016",484,70,414,0,0,,,
,21620160193,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",529,65,464,-0.06,-27.84,,,L. Gordon Iron & Metal,"February 17, 2016",529,65,464,0,0,,,
,21620160194,Copper Wire (Computer),,Goodwill NWNC,"February 16, 2016",696,70,626,0.2,125.2,,,,,696,70,626,,0,,,
,21620160195,Printers,,Goodwill NWNC,"February 16, 2016",560,90,470,-0.06,-28.2,,,ZLoop,"February 18, 2016",560,90,470,0.05,23.5,,,
,21620160196,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",464,55,409,,0,,,eAsset Solutions,"February 15, 2016",464,55,409,,0,,,
,21620160197,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",548,60,488,,0,,,eAsset Solutions,"February 15, 2016",548,60,488,,0,,,
,21620160198,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",480,80,400,-0.06,-24,,,L. Gordon Iron & Metal,"February 17, 2016",480,80,400,0,0,,,
,21620160200,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",504,70,434,-0.06,-26.04,,,L. Gordon Iron & Metal,"February 17, 2016",504,70,434,0,0,,,
,21620160199,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",537,45,492,,0,,,eAsset Solutions,"February 15, 2016",537,45,492,,0,,,
,21620160202,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",538,65,473,,0,,,,,538,65,473,,0,,,
,21620160203,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1126,35,1091,,0,,,eAsset Solutions,"February 15, 2016",1126,35,1091,,0,,,
,21620160201,Printers,,Goodwill NWNC,"February 16, 2016",718,70,648,-0.06,-38.88,,,ZLoop,"February 18, 2016",717,70,647,0.05,32.35,,,
,21620160204,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",547,80,467,-0.06,-28.02,,,L. Gordon Iron & Metal,"February 17, 2016",547,80,467,0,0,,,
,21620160205,Mixed Networking Equipment,,Smart Metals Recycling,"February 16, 2016",1330,35,1295,,0,,,eAsset Solutions,"February 15, 2016",1330,35,1295,,0,,,
,21620160206,Printers,,Goodwill NWNC,"February 16, 2016",366,80,286,-0.06,-17.16,,,ZLoop,"February 18, 2016",366,80,286,0.05,14.3,,,
,21620160207,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",553,70,483,-0.06,-28.98,,,L. Gordon Iron & Metal,"February 17, 2016",553,70,483,0,0,,,
,21620160208,Printers,,Goodwill NWNC,"February 16, 2016",456,65,391,-0.06,-23.46,,,ZLoop,"February 18, 2016",455,65,390,0.05,19.5,,,
,21620160209,Printers,,Goodwill NWNC,"February 16, 2016",466,65,401,-0.06,-24.06,,,ZLoop,"February 18, 2016",464,65,399,0.05,19.95,,,
,21620160210,CRT TVs,,Goodwill NWNC,"February 16, 2016",988,55,933,-0.25,-233.25,,,,,988,55,933,,0,,,
,21620160211,CRT TVs,,Goodwill NWNC,"February 16, 2016",939,70,869,-0.25,-217.25,,,,,939,70,869,,0,,,
,21620160212,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",507,65,442,-0.06,-26.52,,,L. Gordon Iron & Metal,"February 17, 2016",507,65,442,0,0,,,
,21620160213,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",502,70,432,-0.06,-25.92,,,L. Gordon Iron & Metal,"February 17, 2016",502,70,432,0,0,,,
,21620160215,Printers,,Goodwill NWNC,"February 16, 2016",421,70,351,-0.06,-21.06,,,Fu Yang Agency ,"February 23, 2016",350,0,350,0.09,31.5,,,
,21620160216,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",490,65,425,-0.06,-25.5,,,L. Gordon Iron & Metal,"February 17, 2016",490,65,425,0,0,,,
,21620160217,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",507,65,442,-0.06,-26.52,,,L. Gordon Iron & Metal,"February 17, 2016",507,65,442,0,0,,,
,21620160218,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",500,70,430,-0.06,-25.8,,,L. Gordon Iron & Metal,"February 17, 2016",500,70,430,0,0,,,
,21620160219,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",543,65,478,-0.06,-28.68,,,L. Gordon Iron & Metal,"February 17, 2016",543,65,478,0,0,,,
,21620160220,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",505,70,435,-0.06,-26.1,,,L. Gordon Iron & Metal,"February 17, 2016",505,70,435,0,0,,,
,21620160221,Printers,,Goodwill NWNC,"February 16, 2016",417,60,357,-0.06,-21.42,,,ZLoop,"February 18, 2016",417,60,357,0.05,17.85,,,
,21620160222,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",540,70,470,-0.06,-28.2,,,L. Gordon Iron & Metal,"February 17, 2016",540,70,470,0,0,,,
,21620160223,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",523,65,458,-0.06,-27.48,,,L. Gordon Iron & Metal,"February 17, 2016",523,65,458,0,0,,,
,21620160224,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",590,70,520,-0.06,-31.2,,,L. Gordon Iron & Metal,"February 17, 2016",590,70,520,0,0,,,
,21620160225,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",464,70,394,-0.06,-23.64,,,L. Gordon Iron & Metal,"February 17, 2016",464,70,394,0,0,,,
,21620160226,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",525,70,455,-0.06,-27.3,,,L. Gordon Iron & Metal,"February 17, 2016",525,70,455,0,0,,,
,21620160227,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",524,80,444,-0.06,-26.64,,,L. Gordon Iron & Metal,"February 17, 2016",524,80,444,0,0,,,
,21620160228,Printers,,Goodwill NWNC,"February 16, 2016",516,70,446,-0.06,-26.76,,,Fu Yang Agency ,"February 23, 2016",516,70,446,0.09,40.14,,,
,21620160229,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",499,80,419,-0.06,-25.14,,,L. Gordon Iron & Metal,"February 17, 2016",499,80,419,0,0,,,
,21620160230,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",535,70,465,-0.06,-27.9,,,L. Gordon Iron & Metal,"February 17, 2016",535,70,465,0,0,,,
,21620160231,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",350,65,285,-0.06,-17.1,,,L. Gordon Iron & Metal,"February 17, 2016",350,65,285,0,0,,,
,21620160232,Consumer Electronics,,Goodwill NWNC,"February 16, 2016",532,65,467,-0.06,-28.02,,,L. Gordon Iron & Metal,"February 17, 2016",532,65,467,0,0,,,
,21620160233,CRT TVs,,Goodwill NWNC,"February 16, 2016",885,45,840,-0.25,-210,,,,,885,45,840,,0,,,
,21620160234,CRT TVs,,Goodwill NWNC,"February 16, 2016",1254,60,1194,-0.25,-298.5,,,CompuPoint,"February 22, 2016",1252,60,1192,0.12,143.04,,,
,21720160001,Midgrade Boards (P4),,Lowe's Recycling,"February 17, 2016",33,3,30,1.4,42,,,,,33,3,30,,0,,,
,21720160002,High Grade Boards (HD),,Lowe's Recycling,"February 17, 2016",24,3,21,7.25,152.25,,,Smart Metals Recycling,"February 18, 2016",24,3,21,,0,,,
,21720160003,Copper/Aluminum Heat Sinks,,Lowe's Recycling,"February 17, 2016",9,0,9,0.5,4.5,,,Smart Metals Recycling,"February 18, 2016",9,0,9,,0,,,
,21720160004,High Grade Boards (PCI Cards),,Lowe's Recycling,"February 17, 2016",35,3,32,3,96,,,,,35,3,32,,0,,,
,21720160005,Cell Phones (No Batteries),,Lowe's Recycling,"February 17, 2016",10,2,8,3.25,26,,,Smart Metals Recycling,"February 18, 2016",10,2,8,,0,,,
,21720160006,Gold Finger Ram,,Lowe's Recycling,"February 17, 2016",19,3,16,11,176,,,Smart Metals Recycling,"February 23, 2016",19,3,16,,0,,,
,21720160007,Mixed Processors,,Lowe's Recycling,"February 17, 2016",9,1,8,5,40,,,,,9,1,8,,0,,,
,21720160008,High Grade Boards (Small Networking),,Lowe's Recycling,"February 17, 2016",179,50,129,3.55,457.95,,,Wistron Greentech ,"February 22, 2016",179,50,129,4.83,623.07,,,
,21720160009,Printers,,Smart Metals Recycling,"February 17, 2016",732,65,667,,0,,,ZLoop,"February 18, 2016",723,65,658,0.05,32.9,,,
,21720160010,Low Grade Boards (CRT),,Lowe's Recycling,"February 17, 2016",961,85,876,0.2,175.2,,,,,961,85,876,,0,,,
,21720160011,Hard Drives (complete with board),,Lowe's Recycling,"February 17, 2016",110,3,107,0.48,51.36,,,Smart Metals Recycling,"February 18, 2016",110,3,107,,0,,,
,21720160012,Midgrade Boards (P4),,Lowe's Recycling,"February 17, 2016",318,55,263,1.4,368.2,,,Smart Metals Recycling,"February 24, 2016",318,55,263,,0,,,
,21720160013,LCD Monitors,,Lowe's Recycling,"February 17, 2016",32,0,32,,5,2,2.5,,,32,0,32,,0,,,
,21720160014,All In Ones,,Lowe's Recycling,"February 17, 2016",247,0,247,0.08,19.76,,,,,247,0,247,,0,,,
,21720160015,Laptops,,Lowe's Recycling,"February 17, 2016",205,0,205,0.85,174.25,,,,,205,0,205,,0,,,
,21720160016,Power Supplies (No Wire),,Lowe's Recycling,"February 17, 2016",338,60,278,0.11,30.58,,,Wai Mei Dat,"February 19, 2016",317,50,267,0.23,61.41,,,
,21720160017,Computer Towers (Incomplete),,Lowe's Recycling,"February 17, 2016",585,65,520,0.15,78,,,ZLoop,"February 18, 2016",585,65,520,0.3,156,,,
,21720160018,CRT Monitors,,Smart Metals Recycling,"February 17, 2016",425,60,365,,0,,,,,425,60,365,,0,,,
,21720160019,Good Screen Laptops (221 Ct.),,Smart Metals Recycling,"February 17, 2016",1076,65,1011,,0,,,Falleno,"February 17, 2016",1076,65,1011,,2320.5,221,10.5,
,21720160020,Good Screen Laptops (283 Ct.),,Smart Metals Recycling,"February 17, 2016",1198,65,1133,,0,,,Falleno,"February 17, 2016",1198,65,1133,,2971.5,283,10.5,
,21720160021,LCD TVs,,Smart Metals Recycling,"February 17, 2016",698,60,638,,0,,,Falleno,"February 17, 2016",698,60,638,0.03,19.14,,,
,21720160022,Bad LCD Monitors,,Smart Metals Recycling,"February 17, 2016",575,75,500,,0,,,Falleno,"February 17, 2016",575,75,500,0.03,15,,,
,21720160023,Good Screen Laptops (184 Ct.),,Smart Metals Recycling,"February 17, 2016",1142,65,1077,,0,,,Falleno,"February 17, 2016",1142,65,1077,,1932,184,10.5,
,21720160024,Good Screen Laptops (311 Ct.),,Smart Metals Recycling,"February 17, 2016",1651,85,1566,,0,,,Falleno,"February 17, 2016",1651,85,1566,,3265.5,311,10.5,
,21720160025,LCD TVs,,Smart Metals Recycling,"February 17, 2016",363,63,300,,0,,,Falleno,"February 17, 2016",934,63,871,0.03,26.13,,,
,21720160026,CRT TVs,,Smart Metals Recycling,"February 17, 2016",484,65,419,,0,,,CompuPoint,"February 22, 2016",481,65,416,0.12,49.92,,,
,21720160027,Good Screen Laptops (312 Ct.),,Smart Metals Recycling,"February 17, 2016",1559,65,1494,,0,,,Falleno,"February 17, 2016",1559,65,1494,,3276,312,10.5,
,21720160028,Computer Towers (Incomplete),,Goodwill Southern Piedmont,"February 17, 2016",725,50,675,0.3,202.5,,,ZLoop,"February 18, 2016",689,50,639,0.3,191.7,,,
,21720160029,Copper Wire (Computer),,Goodwill Southern Piedmont,"February 17, 2016",620,60,560,0.25,140,,,Grand Metal Recycling,"February 15, 2016",618,60,558,0.42,234.36,,,
,21720160030,Computer Towers (Incomplete),,Goodwill Southern Piedmont,"February 17, 2016",930,35,895,0.3,268.5,,,ZLoop,"February 18, 2016",930,35,895,0.3,268.5,,,
,21720160031,Copper Wire (Computer),,Goodwill Southern Piedmont,"February 17, 2016",674,60,614,0.25,153.5,,,Grand Metal Recycling,"February 15, 2016",674,60,614,0.42,257.88,,,
,21720160032,Computer Towers (Incomplete),,Goodwill Southern Piedmont,"February 17, 2016",1355,35,1320,0.3,396,,,Smart Metals Recycling,"February 18, 2016",1355,35,1320,,0,,,
,21720160033,Copper Wire (Computer),,Goodwill Southern Piedmont,"February 17, 2016",698,60,638,0.25,159.5,,,Grand Metal Recycling,"February 15, 2016",698,60,638,0.42,267.96,,,
,21720160034,Laptops,,Goodwill Southern Piedmont,"February 17, 2016",862,70,792,1,792,,,Smart Metals Recycling,"February 24, 2016",862,70,792,,0,,,
,21720160035,Hard Drives (complete with board),,Regal Asset Recovery,"February 17, 2016",1999,60,1939,0.45,872.55,,,,,1999,60,1939,,0,,,
,21720160036,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1237,30,1207,0.18,217.26,,,Wai Mei Dat,"February 19, 2016",1237,30,1207,0.45,543.15,,,
,21720160037,LCD TVs,,Regal Asset Recovery,"February 17, 2016",57,0,57,-0.1,-5.7,,,,,57,0,57,,0,,,
,21720160038,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1343,45,1298,0.18,233.64,,,Wai Mei Dat,"February 19, 2016",1343,45,1298,0.45,584.1,,,
,21720160039,Mixed E-Scrap,,Regal Asset Recovery,"February 17, 2016",646,45,601,0,0,,,Smart Metals Recycling,"March 04, 2016",646,45,601,,0,,,
,21720160041,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1685,45,1640,0.18,295.2,,,Wai Mei Dat,"February 19, 2016",1684,45,1639,0.45,737.55,,,
,21720160043,Printers,,Smart Metals Recycling,"February 16, 2016",725,65,660,,0,,,ZLoop,"February 18, 2016",725,65,660,0.05,33,,,
,21720160042,Mixed E-Scrap,,Regal Asset Recovery,"February 17, 2016",808,45,763,0,0,,,Smart Metals Recycling,"February 19, 2016",808,45,763,,0,,,
,21720160044,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1320,35,1285,0.18,231.3,,,Wai Mei Dat,"February 19, 2016",1525,35,1490,0.45,670.5,,,
,21720160045,Computer Towers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1101,35,1066,0.12,127.92,,,Smart Metals Recycling,"February 24, 2016",1101,35,1066,,0,,,
,21720160046,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1857,35,1822,0.18,327.96,,,Wai Mei Dat,"February 19, 2016",1858,35,1823,0.45,820.35,,,
,21720160047,LCD Monitors,,Regal Asset Recovery,"February 17, 2016",1092,65,1027,,167.5,67,2.5,Smart Metals Recycling,"February 24, 2016",1092,65,1027,,0,,,"20-19 "" 29-17"" 18-15"""
,21720160048,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",2426,50,2376,0.18,427.68,,,Wai Mei Dat,"February 19, 2016",2426,50,2376,0.45,1069.2,,,
,21720160049,Servers (Incomplete),,Regal Asset Recovery,"February 17, 2016",1493,35,1458,0.18,262.44,,,Wai Mei Dat,"February 19, 2016",1493,35,1458,0.45,656.1,,,
,21720160050,Mixed E-Scrap,,Regal Asset Recovery,"February 17, 2016",825,75,750,0,0,,,,,825,75,750,,0,,,
,21720160051,Computer Towers (Incomplete),,Smart Metals Recycling,"February 16, 2016",942,55,887,,0,,,ZLoop,"February 18, 2016",942,55,887,0.3,266.1,,,
,21720160052,Printers,,Smart Metals Recycling,"February 16, 2016",516,65,451,,0,,,ZLoop,"February 18, 2016",516,65,451,0.05,22.55,,,
,21720160053,Printers,,Smart Metals Recycling,"February 16, 2016",480,65,415,,0,,,ZLoop,"February 18, 2016",480,65,415,0.05,20.75,,,
,21720160054,Printers,,Smart Metals Recycling,"February 16, 2016",428,75,353,,0,,,ZLoop,"February 18, 2016",428,75,353,0.05,17.65,,,
,21720160055,Gold Finger Ram,,Smart Metals Recycling,"February 16, 2016",127,65,62,,0,,,Smart Metals Recycling,"February 17, 2016",127,65,62,,0,,,
,21720160056,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",517,30,487,,0,,,ZLoop,"February 18, 2016",517,30,487,0.3,146.1,,,
,21720160057,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",675,45,630,,0,,,ZLoop,"February 18, 2016",675,45,630,0.3,189,,,
,21720160058,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",595,40,555,,0,,,ZLoop,"February 18, 2016",595,40,555,0.3,166.5,,,
,21720160059,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",1005,80,925,,0,,,ZLoop,"February 18, 2016",1005,80,925,0.3,277.5,,,
,21720160060,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",484,70,414,,0,,,ZLoop,"February 18, 2016",484,70,414,0.3,124.2,,,
,21720160061,Computer Towers (Incomplete),,Smart Metals Recycling,"February 17, 2016",411,35,376,,0,,,ZLoop,"February 18, 2016",411,35,376,0.3,112.8,,,
,21720160062,Consumer Routers,,Smart Metals Recycling,"February 17, 2016",642,60,582,,0,,,Blue Sky Trading,"February 18, 2016",642,60,582,0.55,320.1,,,
,21720160063,Industrial Routers,,Smart Metals Recycling,"February 17, 2016",774,65,709,,0,,,Blue Sky Trading,"February 18, 2016",774,65,709,0.45,319.05,,,
,21720160064,Telephones,,Smart Metals Recycling,"February 17, 2016",638,70,568,,0,,,Blue Sky Trading,"February 18, 2016",638,70,568,0.2,113.6,,,
,21720160065,Industrial Routers,,Smart Metals Recycling,"February 17, 2016",598,60,538,,0,,,Blue Sky Trading,"February 18, 2016",598,60,538,0.45,242.1,,,
,21720160066,Industrial Routers,,Smart Metals Recycling,"February 17, 2016",728,65,663,,0,,,Blue Sky Trading,"February 18, 2016",728,65,663,0.45,298.35,,,
,21720160067,UPS,,Smart Metals Recycling,"February 17, 2016",1001,65,936,,0,,,Blue Sky Trading,"February 18, 2016",1001,65,936,0.18,168.48,,,
